ms;uA
2500.0;14110.000000000002
2510.0;14240.000000000002
2520.0;14200.000000000002
2530.0;14100.000000000002
2540.0;14510.000000000002
2550.0;14590.000000000002
2560.0;14280.000000000002
2570.0;14390.000000000002
2580.0;14330.000000000002
2590.0;14110.000000000002
2600.0;14310.000000000002
2610.0;14490.000000000002
2620.0;14500.000000000002
2630.0;14650.000000000002
2640.0;14400.000000000002
2650.0;14350.000000000002
2660.0;14100.000000000002
2670.0;14460.000000000002
2680.0;14610.000000000002
2690.0;14250.000000000002
2700.0;14320.000000000002
2710.0;14080.000000000002
2720.0;14140.000000000002
2730.0;14520.000000000002
2740.0;14550.000000000002
2750.0;14420.000000000002
2760.0;14390.000000000002
2770.0;12390.000000000002
2780.0;14190.000000000002
2790.0;14450.000000000002
2800.0;14460.000000000002
2810.0;14660.000000000002
2820.0;14340.000000000002
2830.0;14580.000000000002
2840.0;14590.000000000002
2850.0;14180.000000000002
2860.0;14270.000000000002
2870.0;14440.000000000002
2880.0;14150.000000000002
2890.0;14110.000000000002
2900.0;14560.000000000002
2910.0;14570.000000000002
2920.0;14590.000000000002
2930.0;14250.000000000002
2940.0;14370.000000000002
2950.0;14070.000000000002
2960.0;14450.000000000002
2970.0;14600.000000000002
2980.0;14540.000000000002
2990.0;14370.000000000002
3000.0;14350.000000000002
3010.0;14180.000000000002
3020.0;14260.000000000002
3030.0;16810.0
3040.0;14600.000000000002
3050.0;14570.000000000002
3060.0;14250.000000000002
3070.0;14210.000000000002
3080.0;14080.000000000002
3090.0;14380.000000000002
3100.0;14610.000000000002
3110.0;14450.000000000002
3120.0;14450.000000000002
3130.0;14140.000000000002
3140.0;14240.000000000002
3150.0;14340.000000000002
3160.0;14620.000000000002
3170.0;14510.000000000002
3180.0;14300.000000000002
3190.0;14360.000000000002
3200.0;14100.000000000002
3210.0;14510.000000000002
3220.0;14630.000000000002
3230.0;14520.000000000002
3240.0;14290.000000000002
3250.0;14190.000000000002
3260.0;14310.000000000002
3270.0;14600.000000000002
3280.0;14380.000000000002
3290.0;14690.000000000002
3300.0;14680.000000000002
3310.0;14520.000000000002
3320.0;14270.000000000002
3330.0;14190.000000000002
3340.0;8955.0
3350.0;14210.000000000002
3360.0;14640.000000000002
3370.0;14530.000000000002
3380.0;14210.000000000002
3390.0;14290.000000000002
3400.0;14140.000000000002
3410.0;14580.000000000002
3420.0;14600.000000000002
3430.0;14560.000000000002
3440.0;14230.000000000002
3450.0;14200.000000000002
3460.0;14140.000000000002
3470.0;14390.000000000002
3480.0;14890.000000000002
3490.0;14370.000000000002
3500.0;14310.000000000002
3510.0;14130.000000000002
3520.0;14430.000000000002
3530.0;14620.000000000002
3540.0;14580.000000000002
3550.0;14220.000000000002
3560.0;14330.000000000002
3570.0;14280.000000000002
3580.0;14140.000000000002
3590.0;14590.000000000002
3600.0;14630.000000000002
3610.0;14290.000000000002
3620.0;14280.000000000002
3630.0;14090.000000000002
3640.0;14470.000000000002
3650.0;14590.000000000002
3660.0;14440.000000000002
3670.0;14590.000000000002
3680.0;14300.000000000002
3690.0;14180.000000000002
3700.0;14170.000000000002
3710.0;14290.000000000002
3720.0;14660.000000000002
3730.0;14520.000000000002
3740.0;14200.000000000002
3750.0;14240.000000000002
3760.0;14190.000000000002
3770.0;14570.000000000002
3780.0;14410.000000000002
3790.0;14470.000000000002
3800.0;14570.000000000002
3810.0;14180.000000000002
3820.0;14280.000000000002
3830.0;14160.000000000002
3840.0;14620.000000000002
3850.0;14540.000000000002
3860.0;14550.000000000002
3870.0;14230.000000000002
3880.0;14280.000000000002
3890.0;14540.000000000002
3900.0;14180.000000000002
3910.0;14520.000000000002
3920.0;14540.000000000002
3930.0;14210.000000000002
3940.0;14240.000000000002
3950.0;14160.000000000002
3960.0;14240.000000000002
3970.0;14550.000000000002
3980.0;14490.000000000002
3990.0;14250.000000000002
4000.0;14180.000000000002
4010.0;14420.000000000002
4020.0;14430.000000000002
4030.0;14090.000000000002
4040.0;14480.000000000002
4050.0;14530.000000000002
4060.0;14250.000000000002
4070.0;14420.000000000002
4080.0;14130.000000000002
4090.0;14270.000000000002
4100.0;14120.000000000002
4110.0;14520.000000000002
4120.0;14550.000000000002
4130.0;14210.000000000002
4140.0;14280.000000000002
4150.0;14100.000000000002
4160.0;14140.000000000002
4170.0;14410.000000000002
4180.0;14590.000000000002
4190.0;15580.000000000002
4200.0;10560.0
4210.0;14350.000000000002
4220.0;14140.000000000002
4230.0;14150.000000000002
4240.0;14210.000000000002
4250.0;14590.000000000002
4260.0;14700.000000000002
4270.0;14550.000000000002
4280.0;14510.000000000002
4290.0;14260.000000000002
4300.0;14230.000000000002
4310.0;14350.000000000002
4320.0;14280.000000000002
4330.0;14080.000000000002
4340.0;14470.000000000002
4350.0;14590.000000000002
4360.0;14570.000000000002
4370.0;14630.000000000002
4380.0;14350.000000000002
4390.0;14310.000000000002
4400.0;14180.000000000002
4410.0;14140.000000000002
4420.0;14400.000000000002
4430.0;14640.000000000002
4440.0;14530.000000000002
4450.0;14270.000000000002
4460.0;14150.000000000002
4470.0;14380.000000000002
4480.0;14610.000000000002
4490.0;14470.000000000002
4500.0;14490.000000000002
4510.0;14590.000000000002
4520.0;14330.000000000002
4530.0;14370.000000000002
4540.0;14110.000000000002
4550.0;14170.000000000002
4560.0;14530.000000000002
4570.0;14610.000000000002
4580.0;14380.000000000002
4590.0;14360.000000000002
4600.0;14180.000000000002
4610.0;14090.000000000002
4620.0;14360.000000000002
4630.0;14560.000000000002
4640.0;14510.000000000002
4650.0;14190.000000000002
4660.0;14230.000000000002
4670.0;14130.000000000002
4680.0;14590.000000000002
4690.0;14430.000000000002
4700.0;14570.000000000002
4710.0;14340.000000000002
4720.0;14270.000000000002
4730.0;14340.000000000002
4740.0;14220.000000000002
4750.0;14260.000000000002
4760.0;14600.000000000002
4770.0;14470.000000000002
4780.0;14270.000000000002
4790.0;14270.000000000002
4800.0;14190.000000000002
4810.0;14320.000000000002
4820.0;14310.000000000002
4830.0;14050.000000000002
4840.0;14510.000000000002
4850.0;14600.000000000002
4860.0;14300.000000000002
4870.0;14310.000000000002
4880.0;14140.000000000002
4890.0;14740.000000000002
4900.0;14570.000000000002
4910.0;14180.000000000002
4920.0;14270.000000000002
4930.0;14070.000000000002
4940.0;14490.000000000002
4950.0;14650.000000000002
4960.0;14300.000000000002
4970.0;14290.000000000002
4980.0;14160.000000000002
4990.0;14420.000000000002
5000.0;14610.000000000002
5010.0;14310.000000000002
5020.0;12920.000000000002
5030.0;14280.000000000002
5040.0;14120.000000000002
5050.0;14210.000000000002
5060.0;14560.000000000002
5070.0;14550.000000000002
5080.0;14270.000000000002
5090.0;14290.000000000002
5100.0;16470.0
5110.0;14240.000000000002
5120.0;14120.000000000002
5130.0;14520.000000000002
5140.0;14590.000000000002
5150.0;14280.000000000002
5160.0;14310.000000000002
5170.0;14120.000000000002
5180.0;14320.000000000002
5190.0;14630.000000000002
5200.0;14500.000000000002
5210.0;14250.000000000002
5220.0;14330.000000000002
5230.0;14110.000000000002
5240.0;14610.000000000002
5250.0;14500.000000000002
5260.0;14220.000000000002
5270.0;14390.000000000002
5280.0;14480.000000000002
5290.0;14120.000000000002
5300.0;14430.000000000002
5310.0;14590.000000000002
5320.0;14400.000000000002
5330.0;14430.000000000002
5340.0;14400.000000000002
5350.0;14180.000000000002
5360.0;14160.000000000002
5370.0;14130.000000000002
5380.0;14500.000000000002
5390.0;14580.000000000002
5400.0;14320.000000000002
5410.0;14170.000000000002
5420.0;14140.000000000002
5430.0;14520.000000000002
5440.0;14590.000000000002
5450.0;14260.000000000002
5460.0;14260.000000000002
5470.0;14140.000000000002
5480.0;14530.000000000002
5490.0;14620.000000000002
5500.0;14580.000000000002
5510.0;14310.000000000002
5520.0;14310.000000000002
5530.0;14330.000000000002
5540.0;14130.000000000002
5550.0;14160.000000000002
5560.0;14230.000000000002
5570.0;14580.000000000002
5580.0;14570.000000000002
5590.0;14320.000000000002
5600.0;14310.000000000002
5610.0;14120.000000000002
5620.0;14160.000000000002
5630.0;14260.000000000002
5640.0;14660.000000000002
5650.0;14540.000000000002
5660.0;14520.000000000002
5670.0;14240.000000000002
5680.0;14340.000000000002
5690.0;14130.000000000002
5700.0;14630.000000000002
5710.0;14570.000000000002
5720.0;14190.000000000002
5730.0;14360.000000000002
5740.0;14130.000000000002
5750.0;14470.000000000002
5760.0;14660.000000000002
5770.0;14630.000000000002
5780.0;14480.000000000002
5790.0;14170.000000000002
5800.0;14250.000000000002
5810.0;14180.000000000002
5820.0;14580.000000000002
5830.0;14620.000000000002
5840.0;14260.000000000002
5850.0;14320.000000000002
5860.0;14240.000000000002
5870.0;14530.000000000002
5880.0;14590.000000000002
5890.0;14180.000000000002
5900.0;14760.000000000002
5910.0;14440.000000000002
5920.0;14580.000000000002
5930.0;14280.000000000002
5940.0;14510.000000000002
5950.0;14320.000000000002
5960.0;14170.000000000002
5970.0;14290.000000000002
5980.0;14420.000000000002
5990.0;14600.000000000002
6000.0;14520.000000000002
6010.0;14230.000000000002
6020.0;14230.000000000002
6030.0;14280.000000000002
6040.0;14590.000000000002
6050.0;14580.000000000002
6060.0;14280.000000000002
6070.0;14240.000000000002
6080.0;14080.000000000002
6090.0;14490.000000000002
6100.0;14550.000000000002
6110.0;14380.000000000002
6120.0;14370.000000000002
6130.0;14110.000000000002
6140.0;9088.0
6150.0;14620.000000000002
6160.0;14480.000000000002
6170.0;14560.000000000002
6180.0;14700.000000000002
6190.0;14560.000000000002
6200.0;14490.000000000002
6210.0;14270.000000000002
6220.0;14180.000000000002
6230.0;14400.000000000002
6240.0;14670.000000000002
6250.0;14540.000000000002
6260.0;14220.000000000002
6270.0;14170.000000000002
6280.0;14180.000000000002
6290.0;14600.000000000002
6300.0;14650.000000000002
6310.0;14240.000000000002
6320.0;14250.000000000002
6330.0;14200.000000000002
6340.0;14530.000000000002
6350.0;14600.000000000002
6360.0;14270.000000000002
6370.0;14210.000000000002
6380.0;14120.000000000002
6390.0;14360.000000000002
6400.0;14420.000000000002
6410.0;14670.000000000002
6420.0;14530.000000000002
6430.0;14250.000000000002
6440.0;14400.000000000002
6450.0;14160.000000000002
6460.0;14330.000000000002
6470.0;14180.000000000002
6480.0;14550.000000000002
6490.0;14480.000000000002
6500.0;14610.000000000002
6510.0;14600.000000000002
6520.0;14300.000000000002
6530.0;14380.000000000002
6540.0;14190.000000000002
6550.0;14500.000000000002
6560.0;14620.000000000002
6570.0;14210.000000000002
6580.0;14280.000000000002
6590.0;14180.000000000002
6600.0;9220.0
6610.0;14500.000000000002
6620.0;14610.000000000002
6630.0;14400.000000000002
6640.0;14320.000000000002
6650.0;14330.000000000002
6660.0;14220.000000000002
6670.0;14190.000000000002
6680.0;14160.000000000002
6690.0;14550.000000000002
6700.0;14580.000000000002
6710.0;14940.000000000002
6720.0;14530.000000000002
6730.0;14550.000000000002
6740.0;14540.000000000002
6750.0;14270.000000000002
6760.0;14170.000000000002
6770.0;14180.000000000002
6780.0;14520.000000000002
6790.0;14510.000000000002
6800.0;14210.000000000002
6810.0;14320.000000000002
6820.0;14410.000000000002
6830.0;14390.000000000002
6840.0;14210.000000000002
6850.0;14260.000000000002
6860.0;14600.000000000002
6870.0;14580.000000000002
6880.0;14280.000000000002
6890.0;14320.000000000002
6900.0;14210.000000000002
6910.0;14530.000000000002
6920.0;14220.000000000002
6930.0;14530.000000000002
6940.0;14610.000000000002
6950.0;14550.000000000002
6960.0;14350.000000000002
6970.0;14350.000000000002
6980.0;14100.000000000002
6990.0;14190.000000000002
7000.0;14180.000000000002
7010.0;14110.000000000002
7020.0;14580.000000000002
7030.0;14380.000000000002
7040.0;14440.000000000002
7050.0;14550.000000000002
7060.0;14560.000000000002
7070.0;14280.000000000002
7080.0;14250.000000000002
7090.0;14130.000000000002
7100.0;14600.000000000002
7110.0;14550.000000000002
7120.0;14240.000000000002
7130.0;14280.000000000002
7140.0;14160.000000000002
7150.0;14420.000000000002
7160.0;14600.000000000002
7170.0;14380.000000000002
7180.0;14450.000000000002
7190.0;14150.000000000002
7200.0;14390.000000000002
7210.0;14590.000000000002
7220.0;14400.000000000002
7230.0;14230.000000000002
7240.0;14250.000000000002
7250.0;14480.000000000002
7260.0;14170.000000000002
7270.0;14200.000000000002
7280.0;14190.000000000002
7290.0;14090.000000000002
7300.0;14390.000000000002
7310.0;14650.000000000002
7320.0;14470.000000000002
7330.0;14360.000000000002
7340.0;14250.000000000002
7350.0;14350.000000000002
7360.0;14090.000000000002
7370.0;14590.000000000002
7380.0;14640.000000000002
7390.0;14440.000000000002
7400.0;14240.000000000002
7410.0;14110.000000000002
7420.0;14390.000000000002
7430.0;14670.000000000002
7440.0;14390.000000000002
7450.0;14510.000000000002
7460.0;14170.000000000002
7470.0;14290.000000000002
7480.0;14000.000000000002
7490.0;14150.000000000002
7500.0;14370.000000000002
7510.0;14600.000000000002
7520.0;14310.000000000002
7530.0;14480.000000000002
7540.0;13900.000000000002
7550.0;14450.000000000002
7560.0;8777.0
7570.0;14320.000000000002
7580.0;13760.000000000002
7590.0;14640.000000000002
7600.0;12970.000000000002
7610.0;14330.000000000002
7620.0;12610.000000000002
7630.0;14590.000000000002
7640.0;12570.000000000002
7650.0;14210.000000000002
7660.0;14320.000000000002
7670.0;14460.000000000002
7680.0;14630.000000000002
7690.0;14150.000000000002
7700.0;11320.000000000002
7710.0;14610.000000000002
7720.0;11390.000000000002
7730.0;14400.000000000002
7740.0;11180.000000000002
7750.0;14300.000000000002
7760.0;14370.000000000002
7770.0;14410.000000000002
7780.0;11520.000000000002
7790.0;14500.000000000002
7800.0;11160.000000000002
7810.0;14160.000000000002
7820.0;14100.000000000002
7830.0;14200.000000000002
7840.0;10930.0
7850.0;14670.000000000002
7860.0;14340.000000000002
7870.0;14340.000000000002
7880.0;9900.0
7890.0;14350.000000000002
7900.0;14650.000000000002
7910.0;14580.000000000002
7920.0;9429.0
7930.0;14210.000000000002
7940.0;9056.0
7950.0;14050.000000000002
7960.0;14160.000000000002
7970.0;14420.000000000002
7980.0;9261.0
7990.0;14630.000000000002
8000.0;14250.000000000002
8010.0;14330.000000000002
8020.0;14230.000000000002
8030.0;14230.000000000002
8040.0;8992.0
8050.0;14560.000000000002
8060.0;9049.0
8070.0;14630.000000000002
8080.0;14640.000000000002
8090.0;14820.000000000002
8100.0;14520.000000000002
8110.0;14260.000000000002
8120.0;8740.0
8130.0;14140.000000000002
8140.0;9110.0
8150.0;14710.000000000002
8160.0;8955.0
8170.0;14340.000000000002
8180.0;14290.000000000002
8190.0;14150.000000000002
8200.0;9061.0
8210.0;14700.000000000002
8220.0;8957.0
8230.0;14350.000000000002
8240.0;14320.000000000002
8250.0;14140.000000000002
8260.0;9042.0
8270.0;14150.000000000002
8280.0;9227.0
8290.0;14670.000000000002
8300.0;9187.0
8310.0;14350.000000000002
8320.0;9191.0
8330.0;14540.000000000002
8340.0;9531.0
8350.0;14620.000000000002
8360.0;9440.0
8370.0;14570.000000000002
8380.0;9928.0
8390.0;14360.000000000002
8400.0;10210.0
8410.0;14170.000000000002
8420.0;11120.000000000002
8430.0;14700.000000000002
8440.0;11840.000000000002
8450.0;14420.000000000002
8460.0;12820.000000000002
8470.0;14280.000000000002
8480.0;14270.000000000002
8490.0;14570.000000000002
8500.0;14280.000000000002
8510.0;14280.000000000002
8520.0;14190.000000000002
8530.0;14350.000000000002
