ms;uA
6390.0;472.09999999999997
6400.0;470.79999999999995
6410.0;474.9
6420.0;471.7
6430.0;474.29999999999995
6440.0;470.0
6450.0;469.5
6460.0;473.7
6470.0;470.2
6480.0;472.4
6490.0;471.0
6500.0;473.0
6510.0;469.2
6520.0;470.09999999999997
6530.0;472.2
6540.0;472.2
6550.0;470.0
6560.0;470.0
6570.0;469.79999999999995
6580.0;472.7
6590.0;470.79999999999995
6600.0;470.0
6610.0;2879.0
6620.0;472.2
6630.0;473.4
6640.0;472.7
6650.0;470.0
6660.0;5737.0
6670.0;474.59999999999997
6680.0;470.0
6690.0;473.4
6700.0;470.79999999999995
6710.0;473.0
6720.0;475.2
6730.0;469.79999999999995
6740.0;470.7
6750.0;467.7
6760.0;472.79999999999995
6770.0;476.59999999999997
6780.0;466.2
6790.0;470.7
6800.0;470.7
6810.0;466.2
6820.0;468.5
6830.0;469.9
6840.0;472.2
6850.0;469.0
6860.0;469.79999999999995
6870.0;470.0
6880.0;469.9
6890.0;467.7
6900.0;469.9
6910.0;469.9
6920.0;472.2
6930.0;469.9
6940.0;469.9
6950.0;469.79999999999995
6960.0;470.7
6970.0;467.59999999999997
6980.0;470.79999999999995
6990.0;470.0
7000.0;5292.0
7010.0;473.7
7020.0;468.5
7030.0;472.9
7040.0;471.0
7050.0;5902.0
7060.0;470.2
7070.0;469.9
7080.0;474.59999999999997
7090.0;470.2
7100.0;470.79999999999995
7110.0;470.0
7120.0;476.09999999999997
7130.0;472.09999999999997
7140.0;470.2
7150.0;471.2
7160.0;468.29999999999995
7170.0;470.2
7180.0;472.5
7190.0;469.9
7200.0;471.2
7210.0;473.2
7220.0;471.59999999999997
7230.0;474.9
7240.0;478.79999999999995
7250.0;470.0
7260.0;470.59999999999997
7270.0;470.7
7280.0;469.9
7290.0;477.59999999999997
7300.0;467.0
7310.0;470.7
7320.0;470.2
7330.0;464.5
7340.0;470.0
7350.0;474.5
7360.0;471.4
7370.0;470.09999999999997
7380.0;469.0
7390.0;4635.0
7400.0;470.0
7410.0;469.9
7420.0;470.4
7430.0;474.4
7440.0;8240.0
7450.0;469.2
7460.0;470.0
7470.0;471.59999999999997
7480.0;473.29999999999995
7490.0;466.5
7500.0;473.0
7510.0;470.2
7520.0;472.5
7530.0;471.09999999999997
7540.0;475.9
7550.0;474.29999999999995
7560.0;472.79999999999995
7570.0;470.59999999999997
7580.0;473.0
7590.0;471.0
7600.0;474.7
7610.0;470.79999999999995
7620.0;472.29999999999995
7630.0;470.4
7640.0;470.0
7650.0;471.5
7660.0;474.4
7670.0;476.59999999999997
7680.0;471.4
7690.0;473.2
7700.0;470.9
7710.0;471.0
7720.0;469.79999999999995
7730.0;470.09999999999997
7740.0;472.7
7750.0;471.0
7760.0;472.2
7770.0;470.2
7780.0;2991.0
7790.0;470.29999999999995
7800.0;475.4
7810.0;471.79999999999995
7820.0;470.59999999999997
7830.0;10610.0
7840.0;470.0
7850.0;470.9
7860.0;477.59999999999997
7870.0;470.7
7880.0;471.79999999999995
7890.0;470.2
7900.0;474.5
7910.0;474.5
7920.0;470.5
7930.0;467.9
7940.0;471.5
7950.0;469.79999999999995
7960.0;470.0
7970.0;474.59999999999997
7980.0;475.09999999999997
7990.0;472.2
8000.0;473.0
8010.0;470.0
8020.0;470.0
8030.0;469.7
8040.0;469.9
8050.0;472.4
8060.0;470.4
8070.0;471.59999999999997
8080.0;476.2
8090.0;473.2
8100.0;472.09999999999997
8110.0;470.2
8120.0;470.4
8130.0;471.5
8140.0;470.0
8150.0;474.7
8160.0;471.5
8170.0;3151.0
8180.0;471.79999999999995
8190.0;470.2
8200.0;473.5
8210.0;471.5
8220.0;12210.000000000002
8230.0;470.7
8240.0;472.2
8250.0;470.2
8260.0;471.4
8270.0;478.09999999999997
8280.0;474.4
8290.0;471.2
8300.0;470.2
8310.0;475.7
8320.0;470.0
8330.0;467.0
8340.0;472.29999999999995
8350.0;468.9
8360.0;469.9
8370.0;469.9
8380.0;472.09999999999997
8390.0;465.5
8400.0;469.2
8410.0;471.2
8420.0;471.4
8430.0;470.0
8440.0;471.4
8450.0;470.09999999999997
8460.0;473.09999999999997
8470.0;474.79999999999995
8480.0;474.2
8490.0;476.09999999999997
8500.0;473.2
8510.0;470.29999999999995
8520.0;470.09999999999997
8530.0;470.0
8540.0;466.5
8550.0;469.9
8560.0;3206.0
8570.0;471.0
8580.0;470.0
8590.0;472.2
8600.0;470.7
8610.0;5505.0
8620.0;470.79999999999995
8630.0;470.0
8640.0;468.29999999999995
8650.0;471.0
8660.0;471.0
8670.0;470.4
8680.0;469.7
8690.0;470.0
8700.0;467.09999999999997
8710.0;470.09999999999997
8720.0;469.9
8730.0;469.79999999999995
8740.0;467.7
8750.0;470.79999999999995
8760.0;467.7
8770.0;469.9
8780.0;472.7
8790.0;470.2
8800.0;473.0
8810.0;474.4
8820.0;475.59999999999997
8830.0;469.79999999999995
8840.0;467.7
8850.0;470.7
8860.0;468.5
8870.0;470.7
8880.0;468.09999999999997
8890.0;472.2
8900.0;469.79999999999995
8910.0;466.2
8920.0;472.2
8930.0;474.2
8940.0;467.2
8950.0;3213.0
8960.0;469.2
8970.0;470.4
8980.0;469.7
8990.0;467.5
9000.0;7792.0
9010.0;465.59999999999997
9020.0;469.79999999999995
9030.0;470.09999999999997
9040.0;470.0
9050.0;469.7
9060.0;467.5
9070.0;465.79999999999995
9080.0;469.9
9090.0;467.7
9100.0;473.0
9110.0;469.7
9120.0;470.2
9130.0;472.09999999999997
9140.0;472.29999999999995
9150.0;471.79999999999995
9160.0;469.4
9170.0;469.2
9180.0;469.2
9190.0;469.9
9200.0;470.79999999999995
9210.0;469.9
9220.0;465.4
9230.0;472.7
9240.0;470.0
9250.0;474.4
9260.0;469.9
9270.0;467.0
9280.0;468.59999999999997
9290.0;471.29999999999995
9300.0;468.0
9310.0;470.09999999999997
9320.0;472.2
9330.0;469.7
9340.0;2717.0
9350.0;470.0
9360.0;468.5
9370.0;469.2
9380.0;470.9
9390.0;10590.0
9400.0;474.4
9410.0;472.09999999999997
9420.0;469.9
9430.0;469.9
9440.0;473.2
9450.0;473.7
9460.0;469.9
9470.0;469.2
9480.0;470.9
9490.0;470.09999999999997
9500.0;469.9
9510.0;467.79999999999995
9520.0;471.9
9530.0;469.4
9540.0;470.09999999999997
9550.0;469.7
9560.0;467.7
9570.0;470.29999999999995
9580.0;470.9
9590.0;467.7
9600.0;472.0
9610.0;476.2
9620.0;467.79999999999995
9630.0;475.0
9640.0;469.79999999999995
9650.0;470.4
9660.0;476.29999999999995
9670.0;469.9
9680.0;471.29999999999995
9690.0;473.9
9700.0;467.59999999999997
9710.0;472.4
9720.0;472.4
9730.0;2255.0
9740.0;469.29999999999995
9750.0;472.2
9760.0;469.9
9770.0;472.2
9780.0;10360.0
9790.0;472.9
9800.0;469.5
9810.0;472.9
9820.0;472.2
9830.0;474.9
9840.0;470.0
9850.0;470.2
9860.0;469.9
9870.0;470.7
9880.0;470.29999999999995
9890.0;473.0
9900.0;472.2
9910.0;470.9
9920.0;470.7
9930.0;470.2
9940.0;471.2
9950.0;474.4
9960.0;473.9
9970.0;470.9
9980.0;473.0
9990.0;470.9
10000.0;470.5
10010.0;472.29999999999995
10020.0;470.0
10030.0;469.9
10040.0;472.5
10050.0;470.0
10060.0;470.4
10070.0;472.9
10080.0;468.09999999999997
10090.0;470.2
10100.0;470.7
10110.0;471.2
10120.0;470.4
10130.0;473.4
10140.0;474.9
10150.0;476.4
10160.0;470.2
10170.0;10310.0
10180.0;474.7
10190.0;471.0
10200.0;470.4
10210.0;470.29999999999995
10220.0;472.2
10230.0;471.5
10240.0;469.59999999999997
10250.0;473.7
10260.0;470.7
10270.0;470.59999999999997
10280.0;470.0
10290.0;473.7
10300.0;470.2
10310.0;469.2
10320.0;467.09999999999997
10330.0;470.79999999999995
10340.0;463.2
10350.0;469.09999999999997
10360.0;471.09999999999997
10370.0;472.29999999999995
10380.0;470.0
10390.0;469.9
10400.0;470.4
10410.0;469.7
10420.0;470.09999999999997
10430.0;470.29999999999995
10440.0;470.4
10450.0;471.2
10460.0;470.0
10470.0;472.79999999999995
10480.0;470.7
10490.0;470.0
10500.0;472.2
10510.0;470.0
10520.0;470.29999999999995
10530.0;471.5
10540.0;469.9
10550.0;471.29999999999995
10560.0;8143.0
10570.0;470.2
10580.0;474.9
10590.0;474.29999999999995
10600.0;470.09999999999997
10610.0;469.9
10620.0;469.2
10630.0;471.29999999999995
10640.0;469.7
10650.0;467.5
10660.0;468.5
10670.0;471.0
10680.0;470.9
10690.0;469.2
10700.0;471.59999999999997
10710.0;470.5
10720.0;467.7
10730.0;467.59999999999997
10740.0;469.9
10750.0;467.0
10760.0;467.59999999999997
10770.0;470.29999999999995
10780.0;465.29999999999995
10790.0;470.29999999999995
10800.0;469.9
10810.0;469.2
10820.0;472.2
10830.0;469.9
10840.0;470.7
10850.0;470.7
10860.0;470.79999999999995
10870.0;472.09999999999997
10880.0;473.29999999999995
10890.0;473.0
10900.0;466.2
10910.0;470.0
10920.0;471.9
10930.0;470.0
10940.0;470.7
10950.0;6454.0
10960.0;470.09999999999997
10970.0;469.0
10980.0;468.0
10990.0;467.79999999999995
11000.0;471.5
11010.0;478.59999999999997
11020.0;470.09999999999997
11030.0;469.7
11040.0;472.79999999999995
11050.0;475.09999999999997
11060.0;469.9
11070.0;466.9
11080.0;470.0
11090.0;470.09999999999997
11100.0;470.9
11110.0;470.09999999999997
11120.0;470.0
11130.0;470.9
11140.0;469.9
11150.0;470.0
11160.0;471.9
11170.0;469.9
11180.0;468.59999999999997
11190.0;470.59999999999997
11200.0;470.0
11210.0;471.0
11220.0;469.5
11230.0;472.29999999999995
11240.0;472.09999999999997
11250.0;468.4
11260.0;467.0
11270.0;469.79999999999995
11280.0;465.5
11290.0;470.79999999999995
11300.0;472.2
11310.0;474.4
11320.0;468.4
11330.0;470.5
11340.0;4383.0
11350.0;464.59999999999997
11360.0;469.59999999999997
11370.0;470.09999999999997
11380.0;464.59999999999997
11390.0;467.7
11400.0;469.4
11410.0;469.2
11420.0;467.59999999999997
11430.0;469.5
11440.0;469.9
11450.0;468.5
11460.0;469.9
11470.0;469.9
11480.0;469.9
11490.0;469.9
11500.0;469.09999999999997
11510.0;469.9
11520.0;466.29999999999995
11530.0;465.29999999999995
11540.0;470.09999999999997
11550.0;467.5
11560.0;469.5
11570.0;469.2
11580.0;471.4
11590.0;470.09999999999997
11600.0;469.9
11610.0;466.9
11620.0;468.9
11630.0;471.4
11640.0;469.29999999999995
11650.0;471.2
11660.0;467.29999999999995
11670.0;467.7
11680.0;470.0
11690.0;470.09999999999997
11700.0;467.0
11710.0;470.09999999999997
11720.0;465.29999999999995
11730.0;2851.0
11740.0;465.5
11750.0;466.0
11760.0;469.7
11770.0;469.5
11780.0;474.2
11790.0;470.9
11800.0;470.79999999999995
11810.0;469.0
11820.0;472.9
11830.0;469.2
11840.0;469.09999999999997
11850.0;469.7
11860.0;473.9
11870.0;469.2
11880.0;469.9
11890.0;469.5
11900.0;468.4
11910.0;470.2
11920.0;469.59999999999997
11930.0;472.09999999999997
11940.0;467.0
11950.0;469.9
11960.0;469.79999999999995
11970.0;469.4
11980.0;470.2
11990.0;467.59999999999997
12000.0;467.9
12010.0;467.7
12020.0;468.09999999999997
12030.0;468.2
12040.0;469.2
12050.0;467.0
12060.0;469.7
12070.0;473.2
12080.0;472.7
12090.0;466.9
12100.0;469.9
12110.0;470.0
12120.0;2861.0
12130.0;469.79999999999995
12140.0;465.9
12150.0;469.7
12160.0;467.4
12170.0;470.29999999999995
12180.0;469.4
12190.0;471.29999999999995
12200.0;466.9
12210.0;464.09999999999997
12220.0;470.2
12230.0;470.2
12240.0;469.7
12250.0;469.59999999999997
12260.0;468.59999999999997
12270.0;465.7
12280.0;472.79999999999995
12290.0;469.2
12300.0;466.2
12310.0;470.0
12320.0;468.2
12330.0;470.79999999999995
12340.0;470.5
12350.0;468.4
12360.0;468.59999999999997
12370.0;469.7
12380.0;466.29999999999995
12390.0;470.09999999999997
12400.0;471.2
12410.0;468.5
12420.0;472.09999999999997
12430.0;472.2
12440.0;467.5
12450.0;475.9
12460.0;470.09999999999997
12470.0;475.4
12480.0;465.29999999999995
12490.0;470.0
12500.0;472.0
12510.0;2861.0
12520.0;469.7
12530.0;470.0
12540.0;465.79999999999995
12550.0;471.4
12560.0;5901.0
12570.0;470.0
12580.0;468.0
12590.0;469.79999999999995
12600.0;472.2
12610.0;470.2
12620.0;468.2
12630.0;467.0
12640.0;472.29999999999995
12650.0;465.09999999999997
12660.0;468.59999999999997
12670.0;463.5
12680.0;466.0
12690.0;462.9
12700.0;469.59999999999997
12710.0;469.5
12720.0;470.59999999999997
12730.0;467.09999999999997
12740.0;471.29999999999995
12750.0;470.9
12760.0;470.5
12770.0;474.4
12780.0;469.7
12790.0;472.2
12800.0;470.0
12810.0;469.09999999999997
12820.0;464.4
12830.0;470.7
12840.0;469.9
12850.0;469.79999999999995
12860.0;469.9
12870.0;469.4
12880.0;471.5
12890.0;470.29999999999995
12900.0;2861.0
12910.0;470.9
12920.0;467.7
12930.0;469.9
12940.0;467.5
12950.0;475.0
12960.0;473.7
12970.0;470.0
12980.0;474.09999999999997
12990.0;473.0
13000.0;472.9
13010.0;472.5
13020.0;473.2
13030.0;475.4
13040.0;469.7
13050.0;471.4
13060.0;470.0
13070.0;467.79999999999995
13080.0;470.7
13090.0;470.79999999999995
13100.0;470.7
13110.0;469.9
13120.0;470.0
13130.0;473.0
13140.0;471.59999999999997
13150.0;471.0
13160.0;470.5
13170.0;477.5
13180.0;473.0
13190.0;474.79999999999995
13200.0;474.4
13210.0;474.7
13220.0;475.29999999999995
13230.0;471.4
13240.0;470.09999999999997
13250.0;471.5
13260.0;470.09999999999997
13270.0;474.09999999999997
13280.0;469.7
13290.0;2857.0
13300.0;472.2
13310.0;469.9
13320.0;467.79999999999995
13330.0;470.0
13340.0;461.2
13350.0;465.5
13360.0;470.0
13370.0;466.2
13380.0;467.0
13390.0;469.9
13400.0;470.0
13410.0;470.79999999999995
13420.0;471.4
13430.0;471.5
13440.0;466.2
13450.0;469.9
13460.0;467.0
13470.0;470.0
13480.0;465.4
13490.0;469.0
13500.0;472.9
13510.0;467.59999999999997
13520.0;467.4
13530.0;469.9
13540.0;465.29999999999995
13550.0;474.09999999999997
13560.0;470.09999999999997
13570.0;470.0
13580.0;470.2
13590.0;464.79999999999995
13600.0;469.0
13610.0;467.09999999999997
13620.0;466.4
13630.0;469.2
13640.0;472.79999999999995
13650.0;472.2
13660.0;469.4
13670.0;469.7
13680.0;2859.0
13690.0;469.2
13700.0;466.79999999999995
13710.0;470.59999999999997
13720.0;467.79999999999995
13730.0;1047.0
13740.0;469.9
13750.0;469.2
13760.0;469.9
13770.0;469.79999999999995
13780.0;473.4
13790.0;473.0
13800.0;465.59999999999997
13810.0;470.9
13820.0;464.79999999999995
13830.0;469.5
13840.0;470.0
13850.0;470.7
13860.0;469.5
13870.0;470.7
13880.0;472.4
13890.0;469.9
13900.0;466.9
13910.0;470.09999999999997
13920.0;469.0
13930.0;469.9
