ms;uA
2960.0;408.59999999999997
2970.0;410.5
2980.0;409.29999999999995
2990.0;404.5
3000.0;404.9
3010.0;400.59999999999997
3020.0;407.29999999999995
3030.0;405.29999999999995
3040.0;412.0
3050.0;408.0
3060.0;407.5
3070.0;402.0
3080.0;402.4
3090.0;404.29999999999995
3100.0;407.29999999999995
3110.0;406.09999999999997
3120.0;409.5
3130.0;405.9
3140.0;403.7
3150.0;410.09999999999997
3160.0;410.4
3170.0;411.29999999999995
3180.0;410.29999999999995
3190.0;410.59999999999997
3200.0;404.79999999999995
3210.0;400.59999999999997
3220.0;408.0
3230.0;408.59999999999997
3240.0;408.79999999999995
3250.0;404.59999999999997
3260.0;405.59999999999997
3270.0;405.2
3280.0;407.2
3290.0;412.29999999999995
3300.0;410.7
3310.0;407.29999999999995
3320.0;406.4
3330.0;410.79999999999995
3340.0;404.2
3350.0;410.29999999999995
3360.0;406.4
3370.0;402.79999999999995
3380.0;406.0
3390.0;405.7
3400.0;408.59999999999997
3410.0;413.0
3420.0;405.79999999999995
3430.0;411.09999999999997
3440.0;410.09999999999997
3450.0;407.9
3460.0;409.4
3470.0;412.4
3480.0;406.7
3490.0;408.59999999999997
3500.0;401.4
3510.0;405.9
3520.0;407.9
3530.0;406.59999999999997
3540.0;407.29999999999995
3550.0;400.9
3560.0;405.0
3570.0;407.09999999999997
3580.0;404.79999999999995
3590.0;406.79999999999995
3600.0;409.9
3610.0;409.4
3620.0;411.0
3630.0;405.59999999999997
3640.0;409.2
3650.0;412.09999999999997
3660.0;403.9
3670.0;403.5
3680.0;402.5
3690.0;402.29999999999995
3700.0;406.09999999999997
3710.0;407.29999999999995
3720.0;406.0
3730.0;406.59999999999997
3740.0;408.9
3750.0;403.7
3760.0;404.7
3770.0;404.29999999999995
3780.0;404.59999999999997
3790.0;403.29999999999995
3800.0;403.7
3810.0;408.0
3820.0;401.79999999999995
3830.0;405.9
3840.0;406.9
3850.0;402.09999999999997
3860.0;409.29999999999995
3870.0;407.59999999999997
3880.0;404.0
3890.0;406.4
3900.0;406.79999999999995
3910.0;410.59999999999997
3920.0;411.0
3930.0;407.9
3940.0;411.9
3950.0;406.4
3960.0;407.5
3970.0;410.2
3980.0;406.9
3990.0;405.9
4000.0;408.9
4010.0;411.0
4020.0;401.5
4030.0;402.9
4040.0;406.09999999999997
4050.0;404.7
4060.0;405.79999999999995
4070.0;405.7
4080.0;405.7
4090.0;405.9
4100.0;403.7
4110.0;403.0
4120.0;401.09999999999997
4130.0;406.29999999999995
4140.0;405.09999999999997
4150.0;405.9
4160.0;404.4
4170.0;405.09999999999997
4180.0;404.4
4190.0;407.4
4200.0;410.0
4210.0;408.59999999999997
4220.0;406.59999999999997
4230.0;403.79999999999995
4240.0;408.59999999999997
4250.0;402.79999999999995
4260.0;403.09999999999997
4270.0;403.9
4280.0;407.5
4290.0;406.2
4300.0;403.5
4310.0;404.4
4320.0;407.29999999999995
4330.0;406.59999999999997
4340.0;407.09999999999997
4350.0;400.0
4360.0;404.7
4370.0;409.2
4380.0;405.4
4390.0;404.59999999999997
4400.0;404.7
4410.0;402.09999999999997
4420.0;404.4
4430.0;405.7
4440.0;407.5
4450.0;404.2
4460.0;406.5
4470.0;406.29999999999995
4480.0;402.0
4490.0;403.59999999999997
4500.0;403.09999999999997
4510.0;404.9
4520.0;403.0
4530.0;412.0
4540.0;404.4
4550.0;405.2
4560.0;404.4
4570.0;407.5
4580.0;401.2
4590.0;404.29999999999995
4600.0;404.7
4610.0;406.59999999999997
4620.0;405.09999999999997
4630.0;406.0
4640.0;402.79999999999995
4650.0;404.0
4660.0;409.4
4670.0;409.09999999999997
4680.0;405.5
4690.0;402.0
4700.0;403.5
4710.0;403.5
4720.0;403.9
4730.0;401.9
4740.0;407.09999999999997
4750.0;407.29999999999995
4760.0;402.9
4770.0;405.4
4780.0;403.5
4790.0;405.2
4800.0;410.09999999999997
4810.0;406.59999999999997
4820.0;409.5
4830.0;404.2
4840.0;405.59999999999997
4850.0;403.09999999999997
4860.0;404.29999999999995
4870.0;403.7
4880.0;403.09999999999997
4890.0;403.79999999999995
4900.0;402.2
4910.0;403.29999999999995
4920.0;400.2
4930.0;404.79999999999995
4940.0;404.7
4950.0;402.79999999999995
4960.0;405.0
4970.0;403.5
4980.0;406.7
4990.0;405.5
5000.0;405.5
5010.0;404.29999999999995
5020.0;406.2
5030.0;405.9
5040.0;400.2
5050.0;405.59999999999997
5060.0;401.2
5070.0;402.9
5080.0;403.9
5090.0;401.0
5100.0;404.9
5110.0;405.9
5120.0;403.09999999999997
5130.0;409.59999999999997
5140.0;405.9
5150.0;406.7
5160.0;402.29999999999995
5170.0;400.29999999999995
5180.0;403.29999999999995
5190.0;405.9
5200.0;405.09999999999997
5210.0;401.0
5220.0;400.4
5230.0;402.5
5240.0;404.29999999999995
5250.0;400.09999999999997
5260.0;405.79999999999995
5270.0;403.29999999999995
5280.0;405.4
5290.0;402.2
5300.0;402.4
5310.0;401.59999999999997
5320.0;401.59999999999997
5330.0;404.79999999999995
5340.0;400.09999999999997
5350.0;409.0
5360.0;404.0
5370.0;405.79999999999995
5380.0;401.79999999999995
5390.0;400.2
5400.0;408.29999999999995
5410.0;400.7
5420.0;400.7
5430.0;402.79999999999995
5440.0;409.2
5450.0;404.79999999999995
5460.0;408.5
5470.0;406.09999999999997
5480.0;403.79999999999995
5490.0;400.79999999999995
5500.0;400.0
5510.0;409.4
5520.0;403.5
5530.0;402.2
5540.0;408.29999999999995
5550.0;404.9
5560.0;405.7
5570.0;407.0
5580.0;407.79999999999995
5590.0;403.59999999999997
5600.0;402.29999999999995
5610.0;403.2
5620.0;402.4
5630.0;408.5
5640.0;407.2
5650.0;402.7
5660.0;403.9
5670.0;400.0
5680.0;404.7
5690.0;405.5
5700.0;408.2
5710.0;404.2
5720.0;403.2
5730.0;399.7
5740.0;405.7
5750.0;405.29999999999995
5760.0;401.2
5770.0;404.7
5780.0;403.7
5790.0;407.7
5800.0;404.0
5810.0;406.79999999999995
5820.0;406.79999999999995
5830.0;406.2
5840.0;408.7
5850.0;407.7
5860.0;408.79999999999995
5870.0;406.4
5880.0;400.7
5890.0;401.2
5900.0;409.2
5910.0;403.5
5920.0;405.0
5930.0;401.29999999999995
5940.0;402.5
5950.0;406.29999999999995
5960.0;406.5
5970.0;405.7
5980.0;406.7
5990.0;407.0
6000.0;403.09999999999997
6010.0;400.9
6020.0;403.79999999999995
6030.0;400.29999999999995
6040.0;402.4
6050.0;406.0
6060.0;406.79999999999995
6070.0;409.7
6080.0;403.4
6090.0;402.7
6100.0;402.7
6110.0;406.4
6120.0;403.29999999999995
6130.0;406.59999999999997
6140.0;403.4
6150.0;411.2
6160.0;403.7
6170.0;400.7
6180.0;408.9
6190.0;403.79999999999995
6200.0;400.9
6210.0;400.29999999999995
6220.0;403.5
6230.0;404.0
6240.0;405.2
6250.0;406.59999999999997
6260.0;402.59999999999997
6270.0;408.79999999999995
6280.0;408.5
6290.0;403.9
6300.0;408.0
6310.0;407.0
6320.0;403.29999999999995
6330.0;401.79999999999995
6340.0;405.7
6350.0;403.09999999999997
6360.0;400.9
6370.0;405.0
6380.0;401.5
6390.0;403.4
6400.0;405.4
6410.0;402.9
6420.0;404.4
6430.0;401.09999999999997
6440.0;400.09999999999997
6450.0;402.2
6460.0;402.2
6470.0;405.9
6480.0;403.5
6490.0;403.59999999999997
6500.0;400.79999999999995
6510.0;403.2
6520.0;403.59999999999997
6530.0;410.4
6540.0;396.2
6550.0;404.4
6560.0;403.2
6570.0;405.4
6580.0;402.9
6590.0;400.5
6600.0;406.4
6610.0;401.59999999999997
6620.0;403.79999999999995
6630.0;400.09999999999997
6640.0;407.9
6650.0;406.29999999999995
6660.0;406.59999999999997
6670.0;402.0
6680.0;404.09999999999997
6690.0;402.5
6700.0;404.29999999999995
6710.0;405.2
6720.0;409.0
6730.0;401.59999999999997
6740.0;403.4
6750.0;403.5
6760.0;406.0
6770.0;403.59999999999997
6780.0;403.2
6790.0;410.4
6800.0;404.0
6810.0;403.09999999999997
6820.0;408.5
6830.0;401.79999999999995
6840.0;404.4
6850.0;400.09999999999997
6860.0;407.7
6870.0;406.7
6880.0;400.7
6890.0;409.29999999999995
6900.0;407.79999999999995
6910.0;405.59999999999997
6920.0;405.59999999999997
6930.0;405.9
6940.0;403.4
6950.0;410.0
6960.0;405.29999999999995
6970.0;408.7
6980.0;402.4
6990.0;404.79999999999995
7000.0;403.4
7010.0;403.7
7020.0;406.29999999999995
7030.0;403.4
7040.0;402.2
7050.0;410.29999999999995
7060.0;406.2
7070.0;406.5
7080.0;404.7
7090.0;402.9
7100.0;5629.0
7110.0;403.59999999999997
7120.0;403.0
7130.0;412.9
7140.0;403.59999999999997
7150.0;411.29999999999995
7160.0;403.29999999999995
7170.0;408.7
7180.0;403.7
7190.0;404.7
7200.0;405.79999999999995
7210.0;407.2
7220.0;408.4
7230.0;405.9
7240.0;412.79999999999995
7250.0;408.5
7260.0;412.09999999999997
7270.0;408.09999999999997
7280.0;404.09999999999997
7290.0;405.5
7300.0;408.4
7310.0;406.79999999999995
7320.0;407.7
7330.0;409.0
7340.0;406.59999999999997
7350.0;408.9
7360.0;405.2
7370.0;406.09999999999997
7380.0;407.4
7390.0;405.5
7400.0;410.79999999999995
7410.0;403.29999999999995
7420.0;406.7
7430.0;405.09999999999997
7440.0;404.29999999999995
7450.0;400.79999999999995
7460.0;406.59999999999997
7470.0;404.9
7480.0;400.2
7490.0;404.7
7500.0;401.0
7510.0;402.59999999999997
7520.0;402.9
7530.0;400.5
7540.0;400.2
7550.0;402.5
7560.0;404.4
7570.0;405.09999999999997
7580.0;407.0
7590.0;402.29999999999995
7600.0;402.4
7610.0;404.5
7620.0;400.0
7630.0;403.7
7640.0;403.09999999999997
7650.0;403.09999999999997
7660.0;402.79999999999995
7670.0;407.7
7680.0;404.0
7690.0;406.4
7700.0;402.79999999999995
7710.0;405.7
7720.0;409.4
7730.0;402.4
7740.0;405.0
7750.0;400.79999999999995
7760.0;408.29999999999995
7770.0;407.2
7780.0;403.79999999999995
7790.0;405.9
7800.0;403.9
7810.0;400.5
7820.0;403.7
7830.0;405.59999999999997
7840.0;405.59999999999997
7850.0;404.4
7860.0;402.4
7870.0;404.09999999999997
7880.0;404.4
7890.0;398.0
7900.0;402.09999999999997
7910.0;401.59999999999997
7920.0;406.59999999999997
7930.0;401.29999999999995
7940.0;406.29999999999995
7950.0;406.29999999999995
7960.0;404.0
7970.0;406.29999999999995
7980.0;400.09999999999997
7990.0;402.29999999999995
8000.0;404.79999999999995
8010.0;404.29999999999995
8020.0;403.7
8030.0;402.2
8040.0;406.59999999999997
8050.0;403.59999999999997
8060.0;406.9
8070.0;402.4
8080.0;404.0
8090.0;403.0
8100.0;400.0
8110.0;402.7
8120.0;406.5
8130.0;405.09999999999997
8140.0;405.2
8150.0;401.5
8160.0;402.79999999999995
8170.0;405.29999999999995
8180.0;401.09999999999997
8190.0;402.2
8200.0;400.5
8210.0;401.79999999999995
8220.0;405.2
8230.0;405.4
8240.0;410.4
8250.0;407.2
8260.0;404.0
8270.0;400.0
8280.0;406.29999999999995
8290.0;401.09999999999997
8300.0;399.2
8310.0;403.2
8320.0;403.79999999999995
8330.0;405.2
8340.0;407.29999999999995
8350.0;402.29999999999995
8360.0;408.29999999999995
8370.0;406.4
8380.0;403.2
8390.0;403.5
8400.0;407.0
8410.0;402.29999999999995
8420.0;403.9
8430.0;400.9
8440.0;403.4
8450.0;403.9
8460.0;402.2
8470.0;405.59999999999997
8480.0;410.09999999999997
8490.0;404.0
8500.0;404.7
8510.0;400.0
8520.0;405.79999999999995
8530.0;401.0
8540.0;399.9
8550.0;406.0
8560.0;400.79999999999995
8570.0;400.0
8580.0;402.59999999999997
8590.0;405.5
8600.0;400.59999999999997
8610.0;402.59999999999997
8620.0;403.59999999999997
8630.0;400.2
8640.0;402.29999999999995
8650.0;408.09999999999997
8660.0;405.29999999999995
8670.0;404.0
8680.0;403.29999999999995
8690.0;405.0
8700.0;400.59999999999997
8710.0;404.2
8720.0;404.4
8730.0;401.09999999999997
8740.0;404.7
8750.0;403.5
8760.0;404.79999999999995
8770.0;405.7
8780.0;403.79999999999995
8790.0;400.0
8800.0;400.9
8810.0;404.0
8820.0;405.59999999999997
8830.0;405.29999999999995
8840.0;401.5
8850.0;403.0
8860.0;408.79999999999995
8870.0;403.7
8880.0;401.0
8890.0;402.9
8900.0;402.5
8910.0;400.0
8920.0;403.0
8930.0;401.0
8940.0;406.9
8950.0;405.7
8960.0;407.2
8970.0;402.7
8980.0;402.5
8990.0;407.59999999999997
9000.0;400.7
9010.0;407.7
9020.0;408.9
9030.0;400.4
9040.0;401.9
9050.0;405.2
9060.0;403.2
9070.0;401.0
9080.0;406.79999999999995
9090.0;403.9
9100.0;402.0
9110.0;406.7
9120.0;403.2
9130.0;405.9
9140.0;402.9
9150.0;403.4
9160.0;402.59999999999997
9170.0;410.29999999999995
9180.0;408.59999999999997
9190.0;407.09999999999997
9200.0;402.9
9210.0;403.29999999999995
9220.0;408.7
9230.0;406.5
9240.0;405.79999999999995
9250.0;403.59999999999997
9260.0;407.79999999999995
9270.0;406.59999999999997
9280.0;405.59999999999997
9290.0;402.09999999999997
9300.0;405.79999999999995
9310.0;404.2
9320.0;401.9
9330.0;402.29999999999995
9340.0;403.9
9350.0;403.0
9360.0;406.7
9370.0;406.9
9380.0;408.7
9390.0;404.59999999999997
9400.0;405.5
9410.0;406.29999999999995
9420.0;412.5
9430.0;409.7
9440.0;403.7
9450.0;406.4
9460.0;405.59999999999997
9470.0;403.9
9480.0;401.29999999999995
9490.0;404.5
9500.0;403.0
9510.0;403.2
9520.0;403.4
9530.0;404.2
9540.0;404.0
9550.0;405.29999999999995
9560.0;400.29999999999995
9570.0;408.5
9580.0;401.7
9590.0;409.9
9600.0;401.09999999999997
9610.0;401.79999999999995
9620.0;402.59999999999997
9630.0;405.09999999999997
9640.0;405.79999999999995
9650.0;408.5
9660.0;403.4
9670.0;402.29999999999995
9680.0;402.5
9690.0;405.4
9700.0;404.59999999999997
9710.0;401.7
9720.0;404.29999999999995
9730.0;408.5
9740.0;402.7
9750.0;406.59999999999997
9760.0;405.7
9770.0;403.09999999999997
9780.0;406.5
9790.0;403.59999999999997
9800.0;400.7
9810.0;404.4
9820.0;406.29999999999995
9830.0;404.09999999999997
9840.0;404.59999999999997
9850.0;401.5
9860.0;406.2
9870.0;406.5
9880.0;406.09999999999997
9890.0;400.59999999999997
9900.0;406.29999999999995
9910.0;403.09999999999997
9920.0;408.7
9930.0;404.5
9940.0;402.4
9950.0;404.29999999999995
9960.0;397.5
9970.0;402.7
9980.0;402.59999999999997
9990.0;408.09999999999997
10000.0;404.2
10010.0;402.5
10020.0;406.79999999999995
10030.0;400.7
10040.0;401.79999999999995
10050.0;408.59999999999997
10060.0;402.7
10070.0;403.09999999999997
10080.0;401.4
10090.0;402.79999999999995
10100.0;411.2
10110.0;403.4
10120.0;404.79999999999995
10130.0;406.7
10140.0;401.0
10150.0;404.9
10160.0;403.09999999999997
10170.0;401.09999999999997
10180.0;410.2
10190.0;405.2
10200.0;406.59999999999997
10210.0;408.79999999999995
10220.0;408.09999999999997
10230.0;404.29999999999995
10240.0;410.0
10250.0;406.2
10260.0;400.09999999999997
10270.0;404.5
10280.0;401.9
10290.0;404.9
10300.0;404.4
10310.0;403.7
10320.0;402.79999999999995
10330.0;404.5
10340.0;410.09999999999997
10350.0;400.5
10360.0;403.7
10370.0;404.4
10380.0;402.09999999999997
10390.0;402.29999999999995
10400.0;406.59999999999997
10410.0;409.7
10420.0;406.4
10430.0;409.9
10440.0;408.4
10450.0;406.7
10460.0;406.29999999999995
10470.0;407.0
10480.0;407.59999999999997
10490.0;408.59999999999997
10500.0;405.2
10510.0;406.4
10520.0;402.09999999999997
10530.0;404.4
10540.0;410.7
10550.0;407.59999999999997
10560.0;406.5
10570.0;406.4
10580.0;405.29999999999995
10590.0;402.9
10600.0;403.7
10610.0;402.7
10620.0;405.7
10630.0;403.5
10640.0;403.29999999999995
10650.0;406.4
10660.0;407.4
10670.0;406.29999999999995
10680.0;408.7
10690.0;403.79999999999995
10700.0;405.59999999999997
10710.0;403.29999999999995
10720.0;401.79999999999995
10730.0;408.5
10740.0;406.59999999999997
10750.0;401.2
10760.0;405.29999999999995
10770.0;411.79999999999995
10780.0;403.59999999999997
10790.0;407.7
10800.0;408.29999999999995
10810.0;400.7
10820.0;402.5
10830.0;397.79999999999995
10840.0;403.4
10850.0;404.79999999999995
10860.0;399.9
10870.0;403.09999999999997
10880.0;403.5
10890.0;402.9
10900.0;403.29999999999995
10910.0;400.79999999999995
10920.0;401.0
10930.0;400.59999999999997
10940.0;405.2
10950.0;409.4
10960.0;409.0
10970.0;406.59999999999997
10980.0;405.09999999999997
10990.0;406.09999999999997
11000.0;402.4
11010.0;402.29999999999995
11020.0;403.29999999999995
11030.0;402.79999999999995
11040.0;409.0
11050.0;400.9
11060.0;401.2
11070.0;411.59999999999997
11080.0;405.79999999999995
11090.0;403.09999999999997
11100.0;400.4
11110.0;406.0
11120.0;404.29999999999995
11130.0;401.09999999999997
11140.0;405.5
11150.0;403.4
11160.0;403.0
11170.0;403.9
11180.0;402.5
11190.0;402.5
11200.0;400.2
11210.0;402.2
11220.0;397.7
11230.0;402.79999999999995
11240.0;400.09999999999997
11250.0;403.09999999999997
11260.0;402.4
11270.0;399.5
11280.0;402.7
11290.0;405.79999999999995
11300.0;402.09999999999997
11310.0;401.0
11320.0;411.5
11330.0;400.2
11340.0;405.79999999999995
11350.0;407.09999999999997
11360.0;402.7
11370.0;406.0
11380.0;407.09999999999997
11390.0;405.79999999999995
11400.0;407.9
11410.0;409.4
11420.0;401.0
11430.0;401.79999999999995
11440.0;405.4
11450.0;410.09999999999997
11460.0;406.59999999999997
11470.0;406.2
11480.0;407.29999999999995
11490.0;411.9
11500.0;405.79999999999995
11510.0;402.59999999999997
11520.0;401.2
11530.0;401.7
11540.0;407.7
11550.0;407.2
11560.0;405.0
11570.0;402.9
11580.0;404.79999999999995
11590.0;400.7
11600.0;403.0
11610.0;406.29999999999995
11620.0;402.5
11630.0;401.5
11640.0;407.0
11650.0;404.9
11660.0;405.0
11670.0;407.0
11680.0;406.0
11690.0;404.4
11700.0;404.4
11710.0;408.79999999999995
11720.0;405.9
11730.0;401.29999999999995
11740.0;407.2
11750.0;403.9
11760.0;405.9
11770.0;403.59999999999997
11780.0;406.5
11790.0;408.29999999999995
11800.0;407.09999999999997
11810.0;408.29999999999995
11820.0;408.59999999999997
11830.0;406.79999999999995
11840.0;405.59999999999997
11850.0;401.4
11860.0;408.0
11870.0;407.2
11880.0;406.09999999999997
11890.0;407.29999999999995
11900.0;406.0
11910.0;405.4
11920.0;401.9
11930.0;410.29999999999995
11940.0;404.4
11950.0;407.2
11960.0;402.09999999999997
11970.0;409.0
11980.0;407.4
11990.0;406.79999999999995
12000.0;404.4
12010.0;401.7
12020.0;405.0
12030.0;403.7
12040.0;409.7
12050.0;406.29999999999995
12060.0;409.0
12070.0;409.79999999999995
12080.0;409.9
12090.0;407.2
12100.0;403.4
12110.0;409.2
12120.0;401.09999999999997
12130.0;404.2
12140.0;407.79999999999995
12150.0;406.4
12160.0;407.2
12170.0;407.29999999999995
12180.0;402.29999999999995
12190.0;403.59999999999997
12200.0;404.4
12210.0;408.09999999999997
12220.0;405.59999999999997
12230.0;403.09999999999997
12240.0;407.59999999999997
12250.0;407.29999999999995
12260.0;404.4
12270.0;402.79999999999995
12280.0;400.09999999999997
12290.0;401.9
12300.0;408.59999999999997
12310.0;400.79999999999995
12320.0;409.2
12330.0;403.4
12340.0;400.2
12350.0;406.79999999999995
12360.0;400.9
12370.0;403.29999999999995
12380.0;403.2
12390.0;405.9
12400.0;402.7
12410.0;404.4
12420.0;406.79999999999995
12430.0;402.29999999999995
12440.0;403.5
12450.0;403.5
12460.0;402.4
12470.0;404.59999999999997
12480.0;401.7
12490.0;400.4
12500.0;408.0
12510.0;401.5
12520.0;404.59999999999997
12530.0;400.9
12540.0;405.9
12550.0;403.29999999999995
12560.0;400.0
12570.0;405.2
12580.0;403.59999999999997
12590.0;400.2
12600.0;406.59999999999997
12610.0;403.2
12620.0;403.0
12630.0;404.0
12640.0;402.4
12650.0;408.29999999999995
12660.0;401.29999999999995
12670.0;403.4
12680.0;404.79999999999995
12690.0;406.29999999999995
12700.0;403.7
12710.0;404.5
12720.0;404.59999999999997
12730.0;405.2
12740.0;405.7
12750.0;405.2
12760.0;403.79999999999995
12770.0;403.0
12780.0;406.59999999999997
12790.0;404.09999999999997
12800.0;406.4
12810.0;403.29999999999995
12820.0;402.5
12830.0;401.29999999999995
12840.0;405.59999999999997
12850.0;404.9
12860.0;410.29999999999995
12870.0;408.59999999999997
12880.0;406.9
12890.0;403.29999999999995
12900.0;411.59999999999997
12910.0;403.09999999999997
12920.0;406.0
12930.0;410.59999999999997
12940.0;406.9
12950.0;403.7
12960.0;412.09999999999997
12970.0;402.7
12980.0;405.59999999999997
12990.0;401.7
13000.0;404.7
13010.0;405.5
13020.0;401.7
13030.0;402.29999999999995
13040.0;401.0
13050.0;407.79999999999995
13060.0;405.2
13070.0;407.2
13080.0;404.0
13090.0;403.4
13100.0;403.59999999999997
13110.0;401.4
13120.0;411.29999999999995
13130.0;406.09999999999997
13140.0;404.0
13150.0;400.0
13160.0;403.0
13170.0;403.0
13180.0;405.4
13190.0;404.4
13200.0;404.0
13210.0;403.79999999999995
13220.0;402.4
13230.0;416.59999999999997
13240.0;407.79999999999995
13250.0;402.7
13260.0;404.0
13270.0;406.5
13280.0;402.5
13290.0;403.2
13300.0;404.4
13310.0;407.9
13320.0;406.79999999999995
13330.0;404.29999999999995
13340.0;404.0
